return_id,order_number,return_date,return_reason,return_amount
81723,SO70961,9/15/2023,Unsatisfied,389
81724,SO72819,11/5/2023,Wrong Item,404
81725,SO66260,9/16/2023,Unsatisfied,478
81726,SO67011,12/20/2023,Wrong Item,244
81727,SO53936,5/4/2023,Wrong Item,105
81728,SO73889,5/2/2023,Wrong Item,472
81729,SO76185,8/28/2023,Unsatisfied,424
81730,SO53874,3/12/2023,Wrong Item,176
81731,SO65219,11/23/2023,Unsatisfied,223
81732,SO53737,5/20/2023,Wrong Item,312
81733,SO77848,12/19/2023,Wrong Item,87
81734,SO70918,11/18/2023,Defective,431
81735,SO63932,12/24/2023,Size Mismatch,75
81736,SO57048,8/3/2023,Size Mismatch,286
81737,SO52605,12/14/2023,Unsatisfied,390
81738,SO74897,5/27/2023,Size Mismatch,69
81739,SO77164,11/27/2023,Size Mismatch,371
81740,SO59844,8/18/2023,Defective,398
81741,SO79568,7/15/2023,Wrong Item,321
81742,SO55632,8/18/2023,Unsatisfied,204
81743,SO64839,6/9/2023,Defective,258
81744,SO61185,1/15/2023,Unsatisfied,442
81745,SO56468,3/31/2023,Size Mismatch,214
81746,SO71459,9/11/2023,Defective,77
81747,SO53742,11/15/2023,Size Mismatch,341
81748,SO51330,2/19/2023,Defective,484
81749,SO69599,6/18/2023,Wrong Item,230
81750,SO75845,9/10/2023,Defective,119
81751,SO77195,6/12/2023,Unsatisfied,478
81752,SO64684,9/11/2023,Defective,45
81753,SO73763,5/23/2023,Defective,188
81754,SO63471,9/27/2023,Unsatisfied,392
81755,SO73227,3/25/2023,Defective,222
81756,SO68149,10/26/2023,Defective,211
81757,SO78298,8/2/2023,Size Mismatch,35
81758,SO61814,2/3/2023,Unsatisfied,411
81759,SO61994,6/15/2023,Size Mismatch,111
81760,SO59781,5/22/2023,Size Mismatch,461
81761,SO62096,4/16/2023,Wrong Item,290
81762,SO64852,9/22/2023,Wrong Item,462
81763,SO70454,6/6/2023,Size Mismatch,305
81764,SO72303,2/8/2023,Wrong Item,125
81765,SO63758,2/11/2023,Defective,359
81766,SO65952,1/10/2023,Size Mismatch,480
81767,SO78823,7/17/2023,Size Mismatch,162
81768,SO51207,2/4/2023,Unsatisfied,81
81769,SO79832,9/23/2023,Wrong Item,252
81770,SO69888,2/20/2023,Size Mismatch,112
81771,SO50754,11/5/2023,Unsatisfied,94
81772,SO71406,3/30/2023,Unsatisfied,133
81773,SO72597,8/14/2023,Unsatisfied,361
81774,SO75695,1/25/2023,Defective,203
81775,SO70443,1/9/2023,Size Mismatch,58
81776,SO69817,7/11/2023,Unsatisfied,99
81777,SO66566,3/7/2023,Defective,97
81778,SO72498,7/1/2023,Defective,190
81779,SO61046,9/11/2023,Defective,81
81780,SO61650,11/10/2023,Size Mismatch,370
81781,SO52669,12/21/2023,Unsatisfied,128
81782,SO61634,9/1/2023,Wrong Item,341
81783,SO53367,12/29/2023,Unsatisfied,65
81784,SO51432,8/11/2023,Unsatisfied,224
81785,SO79911,5/3/2023,Defective,120
81786,SO79132,3/31/2023,Unsatisfied,357
81787,SO71098,3/28/2023,Unsatisfied,332
81788,SO58602,9/5/2023,Wrong Item,461
81789,SO61189,9/6/2023,Wrong Item,183
81790,SO79359,3/29/2023,Defective,109
81791,SO67611,5/28/2023,Unsatisfied,285
81792,SO50847,3/23/2023,Unsatisfied,271
81793,SO61690,4/24/2023,Unsatisfied,398
81794,SO70811,5/7/2023,Unsatisfied,362
81795,SO50434,11/23/2023,Size Mismatch,223
81796,SO52742,7/9/2023,Wrong Item,250
81797,SO71254,1/7/2023,Size Mismatch,414
81798,SO65089,5/19/2023,Wrong Item,83
81799,SO71391,10/5/2023,Size Mismatch,272
81800,SO70921,11/10/2023,Defective,253
81801,SO66155,9/27/2023,Wrong Item,293
81802,SO55669,5/1/2023,Size Mismatch,63
81803,SO70040,6/3/2023,Wrong Item,145
81804,SO57432,6/27/2023,Unsatisfied,294
81805,SO59097,10/11/2023,Defective,467
81806,SO53095,12/4/2023,Size Mismatch,178
81807,SO62447,12/14/2023,Wrong Item,455
81808,SO74448,6/17/2023,Wrong Item,147
81809,SO57285,1/18/2023,Unsatisfied,153
81810,SO73110,4/24/2023,Size Mismatch,361
81811,SO74810,6/29/2023,Size Mismatch,306
81812,SO55159,7/13/2023,Unsatisfied,86
81813,SO51556,1/17/2023,Defective,338
81814,SO56780,9/18/2023,Defective,112
81815,SO75456,2/26/2023,Unsatisfied,477
81816,SO51757,3/8/2023,Defective,125
81817,SO52703,7/23/2023,Wrong Item,198
81818,SO73938,9/14/2023,Wrong Item,159
81819,SO50607,10/17/2023,Wrong Item,189
81820,SO72998,11/22/2023,Unsatisfied,267
81821,SO61065,3/15/2023,Size Mismatch,71
81822,SO57893,11/19/2023,Unsatisfied,26
81823,SO79990,10/24/2023,Defective,295
81824,SO74791,7/19/2023,Unsatisfied,110
81825,SO51959,5/31/2023,Wrong Item,138
81826,SO68369,12/26/2023,Size Mismatch,185
81827,SO58001,9/10/2023,Size Mismatch,147
81828,SO77102,8/15/2023,Size Mismatch,418
81829,SO61011,11/4/2023,Wrong Item,237
81830,SO58933,8/18/2023,Size Mismatch,120
81831,SO75852,8/18/2023,Defective,392
81832,SO63432,4/10/2023,Defective,153
81833,SO54303,10/30/2023,Unsatisfied,389
81834,SO62758,5/19/2023,Size Mismatch,191
81835,SO77389,1/14/2023,Unsatisfied,345
81836,SO61368,8/10/2023,Unsatisfied,254
81837,SO57998,3/7/2023,Unsatisfied,44
81838,SO65564,4/18/2023,Unsatisfied,128
81839,SO53615,3/14/2023,Unsatisfied,275
81840,SO66523,10/12/2023,Size Mismatch,46
81841,SO52506,8/28/2023,Unsatisfied,218
81842,SO55918,6/27/2023,Unsatisfied,199
81843,SO59960,11/9/2023,Unsatisfied,298
81844,SO78510,1/2/2023,Defective,91
81845,SO69992,5/9/2023,Unsatisfied,248
81846,SO79073,1/27/2023,Unsatisfied,151
81847,SO53126,12/25/2023,Size Mismatch,426
81848,SO74356,2/17/2023,Size Mismatch,327
81849,SO70696,4/27/2023,Unsatisfied,247
81850,SO75850,6/14/2023,Wrong Item,315
81851,SO69544,9/20/2023,Defective,151
81852,SO75660,3/2/2023,Defective,483
81853,SO69154,9/20/2023,Size Mismatch,463
81854,SO65693,6/26/2023,Unsatisfied,402
81855,SO51205,3/14/2023,Size Mismatch,359
81856,SO64515,10/13/2023,Size Mismatch,469
81857,SO56812,9/10/2023,Wrong Item,316
81858,SO56032,7/12/2023,Defective,374
81859,SO77259,7/15/2023,Size Mismatch,368
81860,SO63569,3/9/2023,Size Mismatch,81
81861,SO55579,6/12/2023,Wrong Item,483
81862,SO60386,4/11/2023,Unsatisfied,182
81863,SO59051,11/19/2023,Wrong Item,259
81864,SO54523,10/24/2023,Size Mismatch,178
81865,SO77387,4/19/2023,Unsatisfied,482
81866,SO75531,10/16/2023,Size Mismatch,29
81867,SO68400,12/23/2023,Defective,157
81868,SO67456,1/18/2023,Unsatisfied,167
81869,SO73586,7/14/2023,Unsatisfied,288
81870,SO64659,12/21/2023,Unsatisfied,123
81871,SO55045,9/29/2023,Unsatisfied,96
81872,SO79456,3/4/2023,Defective,435
81873,SO59897,4/20/2023,Wrong Item,391
81874,SO59209,5/14/2023,Wrong Item,164
81875,SO77454,8/4/2023,Unsatisfied,306
81876,SO64841,4/28/2023,Wrong Item,458
81877,SO59803,1/5/2023,Unsatisfied,239
81878,SO61535,9/8/2023,Defective,494
81879,SO64994,1/13/2023,Wrong Item,333
81880,SO77475,7/6/2023,Size Mismatch,492
81881,SO67366,2/21/2023,Unsatisfied,484
81882,SO77504,1/16/2023,Unsatisfied,475
81883,SO67859,11/30/2023,Wrong Item,112
81884,SO64423,6/15/2023,Wrong Item,455
81885,SO72316,11/20/2023,Defective,24
81886,SO56996,5/27/2023,Size Mismatch,259
81887,SO55242,3/2/2023,Wrong Item,394
81888,SO60947,3/10/2023,Size Mismatch,325
81889,SO71089,7/20/2023,Unsatisfied,316
81890,SO70365,5/25/2023,Defective,495
81891,SO54720,8/29/2023,Size Mismatch,415
81892,SO65489,7/27/2023,Defective,24
81893,SO70651,1/9/2023,Size Mismatch,409
81894,SO50404,5/18/2023,Unsatisfied,440
81895,SO65775,5/27/2023,Defective,287
81896,SO75605,4/11/2023,Size Mismatch,250
81897,SO76629,11/4/2023,Defective,450
81898,SO53046,6/17/2023,Wrong Item,283
81899,SO50318,3/4/2023,Wrong Item,336
81900,SO64452,11/11/2023,Wrong Item,380
81901,SO76413,2/18/2023,Unsatisfied,31
81902,SO68388,8/10/2023,Wrong Item,148
81903,SO51889,5/19/2023,Defective,113
81904,SO51294,3/7/2023,Size Mismatch,441
81905,SO64473,12/15/2023,Unsatisfied,32
81906,SO78101,4/17/2023,Unsatisfied,442
81907,SO72969,1/14/2023,Defective,219
81908,SO62236,1/26/2023,Defective,308
81909,SO59654,11/12/2023,Size Mismatch,450
81910,SO64650,6/13/2023,Wrong Item,269
81911,SO63939,7/7/2023,Unsatisfied,119
81912,SO67483,6/29/2023,Defective,221
81913,SO73745,4/26/2023,Size Mismatch,64
81914,SO79376,3/8/2023,Defective,274
81915,SO79063,11/4/2023,Wrong Item,285
81916,SO79206,5/7/2023,Unsatisfied,345
81917,SO64987,8/29/2023,Unsatisfied,183
81918,SO75527,7/13/2023,Wrong Item,265
81919,SO54300,1/10/2023,Unsatisfied,189
81920,SO71522,10/22/2023,Unsatisfied,120
81921,SO73503,10/5/2023,Size Mismatch,79
81922,SO54083,12/7/2023,Unsatisfied,82
81923,SO59257,8/25/2023,Wrong Item,53
81924,SO56802,5/26/2023,Defective,473
81925,SO70842,2/24/2023,Size Mismatch,95
81926,SO55841,11/11/2023,Wrong Item,383
81927,SO50782,3/18/2023,Size Mismatch,440
81928,SO78185,11/27/2023,Defective,323
81929,SO76888,3/23/2023,Defective,39
81930,SO56044,6/12/2023,Wrong Item,213
81931,SO69706,3/25/2023,Defective,284
81932,SO75260,7/30/2023,Defective,165
81933,SO79950,8/1/2023,Unsatisfied,208
81934,SO75878,4/13/2023,Unsatisfied,373
81935,SO78179,3/6/2023,Defective,243
81936,SO73732,2/5/2023,Size Mismatch,400
81937,SO65634,7/28/2023,Wrong Item,276
81938,SO69421,1/30/2023,Unsatisfied,408
81939,SO79934,4/24/2023,Defective,53
81940,SO68585,8/17/2023,Size Mismatch,326
81941,SO57637,9/7/2023,Defective,298
81942,SO77949,7/25/2023,Unsatisfied,401
81943,SO79942,7/18/2023,Defective,216
81944,SO59455,10/28/2023,Wrong Item,345
81945,SO76023,8/2/2023,Wrong Item,128
81946,SO50421,9/30/2023,Wrong Item,340
81947,SO64993,3/25/2023,Wrong Item,485
81948,SO54290,10/3/2023,Defective,84
81949,SO66601,6/30/2023,Size Mismatch,146
81950,SO74075,11/17/2023,Wrong Item,384
81951,SO66731,2/14/2023,Defective,298
81952,SO67925,6/1/2023,Unsatisfied,306
81953,SO79597,7/1/2023,Size Mismatch,421
81954,SO63808,4/27/2023,Size Mismatch,354
81955,SO57781,6/4/2023,Defective,442
81956,SO64670,11/7/2023,Defective,245
81957,SO69395,1/2/2023,Size Mismatch,23
81958,SO78122,7/29/2023,Size Mismatch,306
81959,SO69578,2/4/2023,Unsatisfied,206
81960,SO56666,3/28/2023,Defective,75
81961,SO56006,7/7/2023,Size Mismatch,165
81962,SO69138,8/30/2023,Unsatisfied,421
81963,SO53892,3/8/2023,Unsatisfied,230
81964,SO54445,10/2/2023,Defective,412
81965,SO67108,7/6/2023,Defective,86
81966,SO54017,3/30/2023,Defective,231
81967,SO59343,4/5/2023,Unsatisfied,490
81968,SO59834,7/10/2023,Defective,328
81969,SO60544,2/18/2023,Wrong Item,204
81970,SO70765,7/29/2023,Wrong Item,201
81971,SO73241,5/25/2023,Size Mismatch,292
81972,SO63453,9/26/2023,Wrong Item,191
81973,SO56713,3/6/2023,Size Mismatch,366
81974,SO58766,4/11/2023,Defective,283
81975,SO51907,1/3/2023,Size Mismatch,287
81976,SO77308,3/24/2023,Wrong Item,226
81977,SO53435,7/7/2023,Defective,286
81978,SO78946,8/26/2023,Size Mismatch,258
81979,SO69540,7/20/2023,Wrong Item,227
81980,SO75346,3/29/2023,Unsatisfied,331
81981,SO56533,2/26/2023,Defective,484
81982,SO75701,5/28/2023,Wrong Item,86
81983,SO53492,3/31/2023,Unsatisfied,31
81984,SO55521,2/5/2023,Unsatisfied,213
81985,SO60347,2/10/2023,Wrong Item,172
81986,SO70398,5/6/2023,Size Mismatch,138
81987,SO53784,11/6/2023,Wrong Item,266
81988,SO75034,6/15/2023,Unsatisfied,316
81989,SO66929,3/25/2023,Wrong Item,120
81990,SO59868,1/7/2023,Wrong Item,455
81991,SO78479,8/24/2023,Defective,298
81992,SO75399,2/26/2023,Defective,330
81993,SO74831,2/7/2023,Wrong Item,318
81994,SO71789,1/21/2023,Wrong Item,343
81995,SO63357,10/1/2023,Size Mismatch,377
81996,SO56354,2/17/2023,Defective,204
81997,SO70033,8/15/2023,Wrong Item,238
81998,SO50533,6/15/2023,Size Mismatch,260
81999,SO71340,7/8/2023,Unsatisfied,491
82000,SO60757,1/16/2023,Size Mismatch,95
82001,SO66953,6/16/2023,Defective,311
82002,SO65820,7/20/2023,Wrong Item,251
82003,SO78524,6/5/2023,Defective,149
82004,SO70071,6/7/2023,Size Mismatch,384
82005,SO76194,1/4/2023,Wrong Item,372
82006,SO62667,5/11/2023,Wrong Item,267
82007,SO64858,8/27/2023,Size Mismatch,327
82008,SO69544,1/30/2023,Defective,298
82009,SO67041,12/20/2023,Size Mismatch,93
82010,SO55830,12/1/2023,Size Mismatch,136
82011,SO77596,6/19/2023,Unsatisfied,96
82012,SO63070,4/30/2023,Wrong Item,198
82013,SO58605,5/9/2023,Defective,198
82014,SO55770,2/12/2023,Unsatisfied,493
82015,SO70925,5/13/2023,Wrong Item,399
82016,SO69412,5/14/2023,Unsatisfied,76
82017,SO64538,6/19/2023,Unsatisfied,452
82018,SO54055,2/28/2023,Defective,111
82019,SO72812,6/24/2023,Size Mismatch,167
82020,SO63046,4/6/2023,Wrong Item,103
82021,SO58802,8/28/2023,Unsatisfied,470
82022,SO70326,12/22/2023,Wrong Item,352
82023,SO63634,1/6/2023,Unsatisfied,428
82024,SO69499,8/9/2023,Defective,61
82025,SO50984,4/28/2023,Unsatisfied,383
82026,SO56512,5/1/2023,Defective,133
82027,SO60475,2/3/2023,Unsatisfied,227
82028,SO73983,4/21/2023,Unsatisfied,87
82029,SO77339,2/4/2023,Size Mismatch,400
82030,SO77787,1/20/2023,Wrong Item,179
82031,SO51424,4/28/2023,Defective,427
82032,SO64595,7/3/2023,Wrong Item,158
82033,SO75339,7/29/2023,Unsatisfied,160
82034,SO73947,4/29/2023,Unsatisfied,336
82035,SO50855,6/23/2023,Unsatisfied,486
82036,SO59977,1/13/2023,Wrong Item,157
82037,SO50169,9/4/2023,Wrong Item,469
82038,SO71383,6/7/2023,Defective,387
82039,SO56641,2/27/2023,Unsatisfied,334
82040,SO59843,5/21/2023,Wrong Item,159
82041,SO52136,6/10/2023,Unsatisfied,306
82042,SO50265,9/4/2023,Wrong Item,481
82043,SO72823,8/18/2023,Size Mismatch,191
82044,SO52164,2/16/2023,Defective,72
82045,SO54456,12/14/2023,Defective,353
82046,SO67847,10/7/2023,Size Mismatch,407
82047,SO77065,10/15/2023,Unsatisfied,277
82048,SO76271,8/4/2023,Size Mismatch,343
82049,SO64969,5/31/2023,Defective,401
82050,SO62882,6/10/2023,Defective,325
82051,SO73977,9/7/2023,Wrong Item,271
82052,SO71938,8/7/2023,Defective,93
82053,SO67306,3/23/2023,Size Mismatch,425
82054,SO60795,1/12/2023,Size Mismatch,44
82055,SO65817,12/6/2023,Unsatisfied,169
82056,SO75672,4/12/2023,Wrong Item,269
82057,SO51146,10/26/2023,Unsatisfied,490
82058,SO57739,12/5/2023,Size Mismatch,358
82059,SO74771,5/7/2023,Size Mismatch,46
82060,SO62058,2/17/2023,Unsatisfied,497
82061,SO66536,10/7/2023,Defective,59
82062,SO54596,8/24/2023,Unsatisfied,494
82063,SO70019,10/17/2023,Defective,413
82064,SO77727,10/13/2023,Defective,395
82065,SO77253,4/20/2023,Unsatisfied,422
82066,SO70584,1/25/2023,Unsatisfied,130
82067,SO72788,7/8/2023,Unsatisfied,134
82068,SO66891,1/25/2023,Defective,83
82069,SO66250,10/30/2023,Size Mismatch,111
82070,SO67010,8/14/2023,Size Mismatch,266
82071,SO64561,10/15/2023,Wrong Item,337
82072,SO79671,9/24/2023,Wrong Item,483
82073,SO53543,8/16/2023,Wrong Item,446
82074,SO55781,5/19/2023,Defective,415
82075,SO77586,9/30/2023,Size Mismatch,32
82076,SO61688,5/21/2023,Defective,294
82077,SO75118,4/14/2023,Size Mismatch,305
82078,SO74753,7/25/2023,Unsatisfied,196
82079,SO56472,3/4/2023,Unsatisfied,226
82080,SO57623,8/9/2023,Wrong Item,484
82081,SO67744,10/18/2023,Wrong Item,205
82082,SO69279,3/15/2023,Wrong Item,104
82083,SO74882,12/12/2023,Defective,24
82084,SO63730,12/23/2023,Size Mismatch,153
82085,SO69890,8/24/2023,Wrong Item,140
82086,SO75536,9/18/2023,Size Mismatch,252
82087,SO62350,5/20/2023,Size Mismatch,284
82088,SO56109,9/11/2023,Unsatisfied,123
82089,SO76719,6/9/2023,Defective,474
82090,SO55456,8/3/2023,Defective,31
82091,SO63812,2/14/2023,Defective,494
82092,SO63341,10/30/2023,Size Mismatch,313
82093,SO72222,10/2/2023,Size Mismatch,472
82094,SO72413,10/18/2023,Size Mismatch,417
82095,SO71401,2/27/2023,Defective,287
82096,SO70868,9/3/2023,Size Mismatch,152
82097,SO54802,9/11/2023,Wrong Item,254
82098,SO65732,3/28/2023,Unsatisfied,499
82099,SO77226,3/15/2023,Size Mismatch,269
82100,SO50191,12/16/2023,Defective,448
82101,SO74925,9/15/2023,Defective,248
82102,SO58784,7/16/2023,Wrong Item,275
82103,SO55190,4/3/2023,Unsatisfied,161
82104,SO61191,3/3/2023,Wrong Item,219
82105,SO77281,9/1/2023,Wrong Item,461
82106,SO69008,1/10/2023,Wrong Item,339
82107,SO75075,9/14/2023,Size Mismatch,313
82108,SO78864,2/4/2023,Wrong Item,246
82109,SO51819,9/19/2023,Unsatisfied,356
82110,SO58033,4/30/2023,Unsatisfied,102
82111,SO69792,10/22/2023,Wrong Item,340
82112,SO77444,10/14/2023,Unsatisfied,115
82113,SO74760,4/13/2023,Defective,410
82114,SO67588,8/11/2023,Wrong Item,294
82115,SO69997,3/8/2023,Size Mismatch,58
82116,SO63897,1/29/2023,Unsatisfied,410
82117,SO63230,7/19/2023,Unsatisfied,272
82118,SO61131,11/18/2023,Unsatisfied,374
82119,SO58312,8/21/2023,Size Mismatch,258
82120,SO66088,1/6/2023,Unsatisfied,381
82121,SO76461,9/3/2023,Unsatisfied,458
82122,SO59951,12/4/2023,Wrong Item,154
82123,SO73324,2/7/2023,Unsatisfied,178
82124,SO68161,1/8/2023,Defective,51
82125,SO55698,2/1/2023,Unsatisfied,338
82126,SO51840,4/26/2023,Size Mismatch,485
82127,SO68755,12/26/2023,Defective,136
82128,SO58287,7/8/2023,Size Mismatch,88
82129,SO74965,5/23/2023,Wrong Item,144
82130,SO74435,11/19/2023,Wrong Item,470
82131,SO66068,8/20/2023,Size Mismatch,408
82132,SO61172,5/24/2023,Defective,368
82133,SO70364,1/22/2023,Size Mismatch,318
82134,SO56396,10/22/2023,Size Mismatch,334
82135,SO62037,10/5/2023,Unsatisfied,201
82136,SO74367,2/23/2023,Unsatisfied,45
82137,SO57298,8/9/2023,Wrong Item,204
82138,SO71138,7/15/2023,Wrong Item,144
82139,SO59057,12/25/2023,Wrong Item,28
82140,SO50673,6/6/2023,Size Mismatch,482
82141,SO50358,1/20/2023,Size Mismatch,316
82142,SO74233,11/8/2023,Wrong Item,466
82143,SO51970,5/8/2023,Defective,289
82144,SO65292,8/21/2023,Wrong Item,191
82145,SO63816,3/11/2023,Defective,141
82146,SO54282,11/6/2023,Wrong Item,176
82147,SO72083,7/11/2023,Wrong Item,357
82148,SO56430,8/22/2023,Size Mismatch,284
82149,SO79027,2/5/2023,Unsatisfied,376
82150,SO73759,10/29/2023,Defective,422
82151,SO78030,10/25/2023,Unsatisfied,64
82152,SO78197,4/30/2023,Unsatisfied,202
82153,SO50186,1/6/2023,Wrong Item,75
82154,SO72982,12/5/2023,Unsatisfied,274
82155,SO75661,7/8/2023,Unsatisfied,469
82156,SO76617,7/19/2023,Unsatisfied,169
82157,SO55760,11/12/2023,Unsatisfied,493
82158,SO53671,10/11/2023,Unsatisfied,330
82159,SO54509,8/25/2023,Defective,55
82160,SO77932,6/28/2023,Unsatisfied,441
82161,SO64014,2/8/2023,Unsatisfied,345
82162,SO65585,10/29/2023,Size Mismatch,193
82163,SO71042,9/5/2023,Defective,376
82164,SO60899,2/5/2023,Unsatisfied,440
82165,SO64150,4/30/2023,Wrong Item,495
82166,SO77081,7/9/2023,Wrong Item,184
82167,SO68170,12/16/2023,Wrong Item,47
82168,SO50605,9/27/2023,Defective,102
82169,SO68714,10/31/2023,Defective,290
82170,SO55522,10/11/2023,Unsatisfied,164
82171,SO59784,2/18/2023,Defective,95
82172,SO53412,2/1/2023,Size Mismatch,45
82173,SO68043,12/8/2023,Size Mismatch,64
82174,SO67371,11/21/2023,Size Mismatch,190
82175,SO68794,1/2/2023,Defective,239
82176,SO63010,6/23/2023,Defective,173
82177,SO75760,1/30/2023,Size Mismatch,37
82178,SO50948,11/28/2023,Wrong Item,354
82179,SO54086,10/7/2023,Size Mismatch,317
82180,SO78159,11/16/2023,Wrong Item,397
82181,SO54957,3/2/2023,Wrong Item,26
82182,SO52412,7/22/2023,Defective,420
82183,SO51133,5/2/2023,Defective,245
82184,SO77236,3/21/2023,Size Mismatch,195
82185,SO78526,6/29/2023,Size Mismatch,50
82186,SO51836,12/7/2023,Unsatisfied,98
82187,SO55347,8/24/2023,Defective,174
82188,SO50855,9/8/2023,Unsatisfied,210
82189,SO60311,9/14/2023,Size Mismatch,117
82190,SO61125,12/19/2023,Unsatisfied,390
82191,SO52091,5/21/2023,Wrong Item,193
82192,SO66323,3/10/2023,Unsatisfied,210
82193,SO78031,6/1/2023,Defective,238
82194,SO74450,12/9/2023,Defective,328
82195,SO75115,6/14/2023,Unsatisfied,484
82196,SO78823,3/17/2023,Size Mismatch,202
82197,SO55198,12/24/2023,Wrong Item,340
82198,SO79909,3/17/2023,Size Mismatch,336
82199,SO69019,12/29/2023,Size Mismatch,278
82200,SO63347,7/14/2023,Wrong Item,421
82201,SO62178,7/6/2023,Wrong Item,304
82202,SO77048,3/11/2023,Defective,182
82203,SO74685,6/7/2023,Wrong Item,200
82204,SO66161,2/21/2023,Size Mismatch,56
82205,SO66433,3/17/2023,Wrong Item,217
82206,SO57071,9/9/2023,Defective,159
82207,SO67893,5/7/2023,Size Mismatch,443
82208,SO79610,3/14/2023,Size Mismatch,166
82209,SO77552,6/22/2023,Size Mismatch,277
82210,SO74166,9/20/2023,Size Mismatch,271
82211,SO77777,5/24/2023,Size Mismatch,299
82212,SO59943,11/28/2023,Defective,117
82213,SO62471,12/5/2023,Size Mismatch,305
82214,SO76341,7/9/2023,Unsatisfied,441
82215,SO68655,11/14/2023,Defective,199
82216,SO70003,5/31/2023,Wrong Item,131
82217,SO65965,2/8/2023,Size Mismatch,249
82218,SO66610,5/13/2023,Defective,66
82219,SO57370,8/19/2023,Size Mismatch,442
82220,SO71786,8/26/2023,Wrong Item,225
82221,SO56684,7/26/2023,Unsatisfied,98
82222,SO63390,3/24/2023,Wrong Item,191
82223,SO53764,5/18/2023,Unsatisfied,22
82224,SO61965,5/21/2023,Unsatisfied,452
82225,SO58779,4/6/2023,Size Mismatch,181
82226,SO75716,8/15/2023,Unsatisfied,50
82227,SO53434,12/24/2023,Unsatisfied,87
82228,SO57791,11/18/2023,Defective,251
82229,SO57038,10/30/2023,Defective,248
82230,SO78477,10/10/2023,Defective,409
82231,SO67061,3/25/2023,Unsatisfied,209
82232,SO60749,3/10/2023,Wrong Item,163
82233,SO55100,10/9/2023,Unsatisfied,202
82234,SO59314,12/7/2023,Wrong Item,491
82235,SO61774,12/7/2023,Wrong Item,207
82236,SO54230,12/26/2023,Size Mismatch,57
82237,SO70609,12/29/2023,Unsatisfied,355
82238,SO56244,11/27/2023,Unsatisfied,161
82239,SO50422,5/4/2023,Size Mismatch,78
82240,SO67160,10/27/2023,Size Mismatch,318
82241,SO63493,8/29/2023,Size Mismatch,52
82242,SO58561,7/24/2023,Wrong Item,365
82243,SO62555,7/9/2023,Defective,423
