product_id,subcategory,maintenance_required,product_line
4844,Helmets,No,Road
4845,Road Bikes,No,Standard
4846,Mountain Bikes,Yes,Standard
4847,Jerseys,No,Touring
4848,Mountain Bikes,Yes,Standard
4849,Tires,Yes,Touring
4850,Jerseys,No,Mountain
4851,Jerseys,No,Mountain
4852,Tires,No,Touring
4853,Road Bikes,Yes,Mountain
4854,Mountain Bikes,No,Touring
4855,Mountain Bikes,No,Mountain
4856,Mountain Bikes,No,Touring
4857,Mountain Bikes,No,Mountain
4858,Jerseys,Yes,Standard
4859,Mountain Bikes,No,Mountain
4860,Tires,Yes,Road
4861,Mountain Bikes,No,Road
4862,Jerseys,Yes,Touring
4863,Road Bikes,Yes,Road
4864,Mountain Bikes,No,Road
4865,Tires,Yes,Touring
4866,Mountain Bikes,No,Standard
4867,Helmets,No,Touring
4868,Jerseys,No,Mountain
4869,Road Bikes,Yes,Touring
4870,Road Bikes,No,Standard
4871,Helmets,Yes,Mountain
4872,Helmets,Yes,Road
4873,Mountain Bikes,Yes,Road
4874,Tires,Yes,Touring
4875,Tires,Yes,Mountain
4876,Road Bikes,Yes,Standard
4877,Road Bikes,Yes,Touring
4878,Mountain Bikes,No,Standard
4879,Road Bikes,No,Mountain
4880,Jerseys,No,Touring
4881,Helmets,Yes,Mountain
4882,Road Bikes,Yes,Mountain
4883,Helmets,No,Road
4884,Jerseys,Yes,Standard
4885,Mountain Bikes,Yes,Touring
4886,Helmets,Yes,Touring
4887,Road Bikes,Yes,Road
4888,Tires,Yes,Mountain
4889,Helmets,No,Touring
4890,Road Bikes,No,Touring
4891,Tires,Yes,Standard
4892,Road Bikes,No,Touring
4893,Helmets,No,Standard
4894,Jerseys,No,Mountain
4895,Helmets,Yes,Road
4896,Tires,Yes,Road
4897,Road Bikes,Yes,Road
4898,Tires,No,Mountain
4899,Jerseys,No,Road
4900,Tires,Yes,Road
4901,Mountain Bikes,Yes,Road
4902,Road Bikes,No,Standard
4903,Mountain Bikes,Yes,Standard
4904,Mountain Bikes,No,Standard
4905,Road Bikes,No,Road
4906,Tires,No,Standard
4907,Mountain Bikes,No,Standard
4908,Road Bikes,No,Touring
4909,Jerseys,Yes,Mountain
4910,Tires,Yes,Mountain
4911,Helmets,No,Touring
4912,Helmets,Yes,Road
4913,Mountain Bikes,No,Mountain
4914,Jerseys,No,Road
4915,Mountain Bikes,Yes,Mountain
4916,Road Bikes,Yes,Road
4917,Mountain Bikes,Yes,Standard
4918,Mountain Bikes,Yes,Touring
4919,Road Bikes,Yes,Standard
4920,Road Bikes,Yes,Standard
4921,Helmets,Yes,Road
4922,Jerseys,No,Standard
4923,Jerseys,Yes,Standard
4924,Tires,No,Standard
4925,Tires,No,Road
4926,Road Bikes,Yes,Road
4927,Mountain Bikes,Yes,Touring
4928,Road Bikes,Yes,Standard
4929,Tires,Yes,Touring
4930,Helmets,No,Road
4931,Helmets,No,Standard
4932,Road Bikes,Yes,Touring
4933,Road Bikes,Yes,Mountain
4934,Tires,No,Mountain
4935,Mountain Bikes,No,Mountain
4936,Road Bikes,Yes,Touring
4937,Mountain Bikes,No,Mountain
4938,Tires,No,Mountain
4939,Road Bikes,No,Mountain
4940,Mountain Bikes,No,Road
4941,Mountain Bikes,No,Standard
4942,Jerseys,No,Road
4943,Jerseys,Yes,Mountain
4944,Jerseys,Yes,Standard
4945,Tires,No,Mountain
4946,Helmets,No,Mountain
4947,Jerseys,No,Mountain
4948,Mountain Bikes,No,Mountain
4949,Helmets,Yes,Touring
4950,Road Bikes,Yes,Standard
4951,Jerseys,No,Road
4952,Tires,Yes,Road
4953,Jerseys,No,Standard
4954,Helmets,No,Road
4955,Mountain Bikes,Yes,Road
4956,Helmets,No,Road
4957,Mountain Bikes,No,Touring
4958,Mountain Bikes,No,Standard
4959,Helmets,Yes,Standard
4960,Mountain Bikes,No,Touring
4961,Jerseys,No,Touring
4962,Jerseys,Yes,Mountain
4963,Road Bikes,No,Touring
4964,Helmets,No,Road
4965,Mountain Bikes,No,Touring
4966,Tires,No,Standard
4967,Tires,No,Road
4968,Helmets,No,Road
4969,Helmets,No,Touring
4970,Jerseys,No,Road
4971,Jerseys,No,Mountain
4972,Tires,Yes,Standard
4973,Road Bikes,Yes,Road
4974,Jerseys,No,Touring
4975,Mountain Bikes,No,Mountain
4976,Jerseys,No,Road
4977,Mountain Bikes,Yes,Touring
4978,Helmets,Yes,Standard
4979,Tires,Yes,Mountain
4980,Jerseys,No,Touring
4981,Helmets,Yes,Standard
4982,Jerseys,Yes,Mountain
4983,Tires,Yes,Road
4984,Jerseys,No,Road
4985,Mountain Bikes,Yes,Mountain
4986,Jerseys,Yes,Mountain
4987,Jerseys,Yes,Standard
4988,Road Bikes,Yes,Standard
4989,Jerseys,No,Mountain
4990,Road Bikes,No,Touring
4991,Helmets,No,Standard
4992,Tires,No,Touring
4993,Mountain Bikes,Yes,Touring
4994,Mountain Bikes,Yes,Touring
4995,Tires,No,Road
4996,Road Bikes,No,Touring
4997,Jerseys,No,Mountain
4998,Tires,No,Mountain
4999,Mountain Bikes,Yes,Mountain
5000,Road Bikes,No,Mountain
5001,Tires,Yes,Mountain
5002,Jerseys,No,Mountain
5003,Helmets,Yes,Standard
5004,Helmets,Yes,Touring
5005,Tires,Yes,Road
5006,Tires,Yes,Mountain
5007,Tires,No,Mountain
5008,Mountain Bikes,No,Touring
5009,Helmets,Yes,Road
5010,Helmets,Yes,Road
5011,Road Bikes,Yes,Touring
5012,Mountain Bikes,No,Standard
5013,Mountain Bikes,No,Road
5014,Helmets,No,Mountain
5015,Jerseys,No,Touring
5016,Helmets,No,Standard
5017,Helmets,Yes,Touring
5018,Jerseys,Yes,Standard
5019,Mountain Bikes,Yes,Mountain
5020,Mountain Bikes,No,Standard
5021,Mountain Bikes,No,Touring
5022,Jerseys,Yes,Touring
5023,Jerseys,Yes,Road
5024,Tires,Yes,Standard
5025,Mountain Bikes,Yes,Road
5026,Mountain Bikes,Yes,Touring
5027,Jerseys,No,Standard
5028,Helmets,No,Mountain
5029,Helmets,Yes,Standard
5030,Tires,Yes,Road
5031,Road Bikes,Yes,Mountain
5032,Road Bikes,No,Touring
5033,Tires,No,Road
5034,Road Bikes,Yes,Road
5035,Jerseys,No,Touring
5036,Tires,No,Standard
5037,Jerseys,No,Standard
5038,Jerseys,Yes,Mountain
5039,Road Bikes,Yes,Standard
5040,Jerseys,Yes,Road
5041,Road Bikes,No,Touring
5042,Mountain Bikes,No,Standard
5043,Road Bikes,No,Touring
5044,Road Bikes,No,Standard
5045,Helmets,No,Touring
5046,Road Bikes,No,Standard
5047,Road Bikes,No,Touring
5048,Helmets,Yes,Standard
5049,Mountain Bikes,Yes,Road
5050,Jerseys,Yes,Touring
5051,Road Bikes,Yes,Road
5052,Tires,No,Mountain
5053,Road Bikes,No,Standard
5054,Jerseys,Yes,Standard
5055,Road Bikes,Yes,Standard
5056,Helmets,Yes,Mountain
5057,Helmets,No,Touring
5058,Tires,No,Touring
5059,Road Bikes,No,Touring
5060,Road Bikes,No,Road
5061,Tires,Yes,Touring
5062,Mountain Bikes,No,Touring
5063,Tires,No,Touring
5064,Helmets,Yes,Mountain
5065,Mountain Bikes,Yes,Standard
5066,Tires,No,Touring
5067,Tires,Yes,Touring
5068,Tires,Yes,Standard
5069,Road Bikes,Yes,Standard
5070,Jerseys,Yes,Touring
5071,Mountain Bikes,No,Mountain
5072,Tires,Yes,Mountain
5073,Mountain Bikes,Yes,Touring
5074,Road Bikes,No,Mountain
5075,Jerseys,No,Mountain
5076,Mountain Bikes,Yes,Road
5077,Jerseys,Yes,Mountain
5078,Helmets,No,Standard
5079,Road Bikes,No,Touring
5080,Road Bikes,No,Mountain
5081,Mountain Bikes,No,Touring
5082,Tires,No,Standard
5083,Road Bikes,Yes,Road
5084,Mountain Bikes,No,Standard
5085,Helmets,Yes,Mountain
5086,Mountain Bikes,No,Road
5087,Road Bikes,No,Touring
5088,Jerseys,No,Touring
5089,Road Bikes,No,Mountain
5090,Jerseys,No,Standard
5091,Mountain Bikes,No,Touring
5092,Mountain Bikes,Yes,Road
5093,Jerseys,Yes,Standard
5094,Helmets,Yes,Standard
5095,Tires,Yes,Mountain
5096,Helmets,No,Touring
5097,Mountain Bikes,No,Road
5098,Mountain Bikes,No,Standard
5099,Road Bikes,No,Standard
5100,Road Bikes,No,Standard
5101,Tires,Yes,Road
5102,Road Bikes,Yes,Standard
5103,Helmets,Yes,Touring
5104,Helmets,No,Touring
5105,Tires,Yes,Road
5106,Road Bikes,No,Road
5107,Helmets,No,Touring
5108,Jerseys,Yes,Standard
5109,Jerseys,Yes,Standard
5110,Road Bikes,Yes,Mountain
5111,Tires,No,Road
5112,Road Bikes,Yes,Mountain
5113,Jerseys,No,Mountain
5114,Helmets,No,Mountain
5115,Road Bikes,Yes,Mountain
5116,Road Bikes,Yes,Mountain
5117,Tires,No,Road
5118,Helmets,No,Touring
5119,Mountain Bikes,Yes,Mountain
5120,Mountain Bikes,No,Mountain
5121,Road Bikes,No,Mountain
5122,Mountain Bikes,No,Standard
5123,Tires,Yes,Touring
5124,Mountain Bikes,Yes,Standard
5125,Jerseys,No,Touring
5126,Road Bikes,No,Touring
5127,Jerseys,Yes,Mountain
5128,Tires,Yes,Mountain
5129,Tires,No,Road
5130,Jerseys,Yes,Touring
5131,Tires,Yes,Touring
5132,Road Bikes,No,Mountain
5133,Tires,Yes,Touring
5134,Jerseys,Yes,Mountain
5135,Mountain Bikes,No,Standard
5136,Tires,Yes,Touring
5137,Road Bikes,Yes,Road
5138,Tires,No,Road
5139,Helmets,Yes,Standard
5140,Tires,No,Road
5141,Tires,Yes,Standard
5142,Mountain Bikes,No,Standard
5143,Jerseys,Yes,Standard
5144,Jerseys,No,Standard
5145,Mountain Bikes,Yes,Road
5146,Helmets,Yes,Standard
5147,Helmets,No,Touring
5148,Road Bikes,Yes,Road
5149,Mountain Bikes,No,Mountain
5150,Mountain Bikes,No,Mountain
5151,Jerseys,No,Standard
5152,Road Bikes,No,Mountain
5153,Road Bikes,No,Touring
5154,Road Bikes,Yes,Touring
5155,Jerseys,No,Mountain
5156,Road Bikes,No,Touring
5157,Road Bikes,No,Touring
5158,Road Bikes,No,Road
5159,Jerseys,No,Touring
5160,Road Bikes,No,Touring
5161,Helmets,No,Mountain
5162,Road Bikes,Yes,Mountain
5163,Helmets,Yes,Standard
5164,Tires,Yes,Road
5165,Mountain Bikes,No,Road
5166,Road Bikes,Yes,Mountain
5167,Helmets,Yes,Standard
5168,Road Bikes,Yes,Mountain
5169,Tires,No,Touring
5170,Tires,No,Standard
5171,Mountain Bikes,No,Touring
5172,Tires,Yes,Touring
5173,Tires,Yes,Standard
5174,Tires,Yes,Touring
5175,Jerseys,No,Mountain
5176,Tires,Yes,Mountain
5177,Helmets,No,Standard
5178,Road Bikes,Yes,Road
5179,Helmets,Yes,Mountain
5180,Road Bikes,Yes,Standard
5181,Helmets,No,Standard
5182,Helmets,No,Road
5183,Jerseys,Yes,Touring
5184,Tires,No,Standard
5185,Jerseys,No,Mountain
5186,Jerseys,Yes,Road
5187,Road Bikes,Yes,Standard
5188,Road Bikes,Yes,Mountain
5189,Helmets,No,Standard
5190,Tires,No,Standard
5191,Jerseys,Yes,Touring
5192,Mountain Bikes,No,Mountain
5193,Mountain Bikes,Yes,Touring
5194,Road Bikes,No,Mountain
5195,Jerseys,No,Road
5196,Mountain Bikes,No,Standard
5197,Mountain Bikes,No,Mountain
5198,Tires,Yes,Road
5199,Jerseys,No,Road
5200,Road Bikes,No,Road
5201,Road Bikes,Yes,Standard
5202,Road Bikes,Yes,Standard
5203,Helmets,Yes,Touring
5204,Road Bikes,No,Mountain
5205,Mountain Bikes,Yes,Touring
5206,Mountain Bikes,Yes,Touring
5207,Road Bikes,No,Road
5208,Road Bikes,Yes,Mountain
5209,Jerseys,Yes,Road
5210,Helmets,No,Touring
5211,Road Bikes,Yes,Standard
5212,Mountain Bikes,No,Mountain
5213,Tires,No,Road
5214,Tires,Yes,Touring
5215,Helmets,Yes,Road
5216,Road Bikes,Yes,Mountain
5217,Helmets,No,Road
5218,Helmets,Yes,Touring
5219,Jerseys,No,Mountain
5220,Jerseys,No,Standard
5221,Jerseys,Yes,Road
5222,Road Bikes,Yes,Standard
5223,Helmets,No,Road
5224,Mountain Bikes,Yes,Standard
5225,Tires,Yes,Mountain
5226,Jerseys,Yes,Road
5227,Tires,Yes,Mountain
5228,Helmets,Yes,Road
5229,Tires,Yes,Road
5230,Mountain Bikes,No,Mountain
5231,Tires,No,Road
5232,Road Bikes,Yes,Standard
5233,Mountain Bikes,No,Standard
5234,Tires,Yes,Standard
5235,Jerseys,Yes,Road
5236,Mountain Bikes,No,Standard
5237,Jerseys,Yes,Mountain
5238,Jerseys,No,Mountain
5239,Mountain Bikes,Yes,Mountain
5240,Jerseys,Yes,Road
5241,Jerseys,Yes,Touring
5242,Road Bikes,Yes,Standard
5243,Tires,Yes,Road
5244,Jerseys,Yes,Touring
5245,Mountain Bikes,Yes,Road
5246,Helmets,Yes,Mountain
5247,Mountain Bikes,Yes,Road
5248,Road Bikes,Yes,Standard
5249,Mountain Bikes,Yes,Road
5250,Mountain Bikes,No,Standard
5251,Jerseys,Yes,Touring
5252,Mountain Bikes,Yes,Road
5253,Mountain Bikes,No,Road
5254,Helmets,No,Standard
5255,Helmets,No,Mountain
5256,Jerseys,Yes,Mountain
5257,Mountain Bikes,No,Mountain
5258,Helmets,Yes,Standard
5259,Mountain Bikes,Yes,Road
5260,Tires,No,Mountain
5261,Helmets,No,Road
5262,Mountain Bikes,Yes,Mountain
5263,Helmets,Yes,Road
5264,Tires,Yes,Touring
5265,Jerseys,Yes,Standard
5266,Tires,No,Road
5267,Road Bikes,No,Road
5268,Road Bikes,Yes,Road
5269,Mountain Bikes,Yes,Road
5270,Mountain Bikes,No,Touring
5271,Mountain Bikes,Yes,Mountain
5272,Road Bikes,Yes,Touring
5273,Road Bikes,Yes,Touring
5274,Tires,No,Road
5275,Tires,Yes,Standard
5276,Jerseys,Yes,Standard
5277,Road Bikes,No,Touring
5278,Jerseys,No,Standard
5279,Tires,No,Standard
5280,Mountain Bikes,Yes,Touring
5281,Road Bikes,No,Mountain
5282,Jerseys,Yes,Standard
5283,Road Bikes,Yes,Mountain
5284,Jerseys,Yes,Standard
5285,Mountain Bikes,No,Standard
5286,Road Bikes,No,Mountain
5287,Tires,No,Mountain
5288,Mountain Bikes,No,Road
5289,Road Bikes,Yes,Road
5290,Tires,No,Standard
5291,Jerseys,Yes,Road
5292,Mountain Bikes,Yes,Mountain
5293,Mountain Bikes,No,Road
5294,Jerseys,Yes,Touring
5295,Jerseys,No,Touring
5296,Helmets,Yes,Standard
5297,Jerseys,No,Mountain
5298,Mountain Bikes,No,Standard
5299,Road Bikes,Yes,Mountain
5300,Jerseys,No,Touring
5301,Road Bikes,Yes,Standard
5302,Jerseys,Yes,Mountain
5303,Tires,No,Touring
5304,Road Bikes,No,Touring
5305,Road Bikes,Yes,Standard
5306,Mountain Bikes,Yes,Mountain
5307,Tires,No,Mountain
5308,Mountain Bikes,Yes,Standard
5309,Tires,Yes,Standard
5310,Tires,Yes,Mountain
5311,Jerseys,No,Road
5312,Jerseys,Yes,Mountain
5313,Helmets,Yes,Road
5314,Helmets,No,Touring
5315,Tires,No,Mountain
5316,Tires,Yes,Road
5317,Mountain Bikes,Yes,Standard
5318,Helmets,No,Standard
5319,Jerseys,Yes,Touring
5320,Jerseys,No,Standard
5321,Helmets,Yes,Road
5322,Helmets,Yes,Road
5323,Mountain Bikes,No,Touring
5324,Helmets,No,Road
5325,Tires,No,Road
5326,Jerseys,Yes,Mountain
5327,Road Bikes,No,Road
5328,Tires,No,Road
5329,Tires,No,Standard
5330,Tires,No,Mountain
5331,Helmets,No,Touring
5332,Helmets,No,Touring
5333,Helmets,No,Standard
5334,Road Bikes,Yes,Touring
5335,Helmets,No,Mountain
5336,Road Bikes,No,Road
5337,Tires,No,Road
5338,Tires,Yes,Standard
5339,Tires,No,Touring
5340,Tires,No,Standard
5341,Tires,Yes,Road
5342,Jerseys,No,Road
5343,Road Bikes,Yes,Road
5344,Road Bikes,No,Standard
5345,Road Bikes,No,Standard
5346,Road Bikes,Yes,Mountain
5347,Helmets,Yes,Mountain
5348,Road Bikes,Yes,Touring
5349,Tires,No,Standard
5350,Jerseys,Yes,Standard
5351,Jerseys,Yes,Touring
5352,Tires,Yes,Standard
5353,Jerseys,No,Mountain
5354,Jerseys,No,Touring
5355,Tires,Yes,Standard
5356,Jerseys,No,Road
5357,Jerseys,No,Mountain
5358,Mountain Bikes,No,Mountain
5359,Road Bikes,Yes,Standard
5360,Helmets,No,Mountain
5361,Road Bikes,Yes,Mountain
5362,Helmets,No,Touring
5363,Helmets,Yes,Touring
5364,Mountain Bikes,Yes,Road
5365,Helmets,No,Standard
5366,Tires,Yes,Road
5367,Mountain Bikes,No,Road
5368,Mountain Bikes,No,Mountain
5369,Jerseys,No,Mountain
5370,Road Bikes,Yes,Road
5371,Road Bikes,Yes,Mountain
5372,Jerseys,No,Touring
5373,Jerseys,Yes,Mountain
5374,Road Bikes,Yes,Road
5375,Tires,Yes,Mountain
5376,Helmets,No,Mountain
5377,Road Bikes,No,Standard
5378,Mountain Bikes,Yes,Road
5379,Helmets,Yes,Touring
5380,Tires,No,Touring
5381,Road Bikes,No,Mountain
5382,Jerseys,No,Standard
5383,Tires,Yes,Touring
5384,Road Bikes,Yes,Touring
5385,Jerseys,No,Standard
5386,Mountain Bikes,No,Road
5387,Jerseys,No,Touring
5388,Road Bikes,No,Standard
5389,Jerseys,Yes,Standard
5390,Road Bikes,No,Mountain
5391,Road Bikes,Yes,Road
5392,Jerseys,No,Road
5393,Tires,Yes,Road
5394,Mountain Bikes,Yes,Touring
5395,Road Bikes,No,Standard
5396,Jerseys,Yes,Touring
5397,Road Bikes,No,Touring
5398,Tires,No,Standard
5399,Tires,No,Touring
5400,Jerseys,Yes,Touring
5401,Tires,No,Standard
5402,Helmets,Yes,Road
5403,Road Bikes,Yes,Touring
5404,Helmets,Yes,Standard
5405,Tires,Yes,Mountain
5406,Road Bikes,No,Mountain
5407,Mountain Bikes,No,Standard
5408,Helmets,Yes,Road
5409,Tires,Yes,Road
5410,Jerseys,No,Mountain
5411,Tires,Yes,Touring
5412,Helmets,Yes,Road
5413,Road Bikes,No,Road
5414,Helmets,No,Road
5415,Helmets,Yes,Standard
5416,Mountain Bikes,No,Standard
5417,Tires,Yes,Touring
5418,Helmets,Yes,Standard
5419,Mountain Bikes,Yes,Standard
5420,Road Bikes,No,Standard
5421,Tires,Yes,Standard
5422,Jerseys,Yes,Touring
5423,Road Bikes,No,Touring
5424,Tires,Yes,Standard
5425,Tires,No,Touring
5426,Jerseys,No,Touring
5427,Tires,No,Touring
5428,Helmets,No,Standard
5429,Road Bikes,No,Standard
5430,Jerseys,No,Road
5431,Mountain Bikes,Yes,Standard
5432,Mountain Bikes,Yes,Road
5433,Road Bikes,No,Standard
5434,Road Bikes,No,Touring
5435,Jerseys,No,Touring
5436,Tires,No,Mountain
5437,Mountain Bikes,No,Standard
5438,Helmets,No,Touring
5439,Mountain Bikes,Yes,Mountain
5440,Road Bikes,No,Road
5441,Road Bikes,Yes,Road
5442,Tires,Yes,Touring
5443,Road Bikes,No,Touring
5444,Helmets,No,Standard
5445,Road Bikes,No,Touring
5446,Road Bikes,Yes,Mountain
5447,Road Bikes,Yes,Standard
5448,Jerseys,No,Touring
5449,Tires,No,Road
5450,Mountain Bikes,Yes,Road
5451,Tires,Yes,Standard
5452,Road Bikes,Yes,Road
5453,Road Bikes,Yes,Mountain
5454,Mountain Bikes,No,Mountain
5455,Mountain Bikes,Yes,Road
5456,Tires,Yes,Standard
5457,Road Bikes,Yes,Touring
5458,Road Bikes,Yes,Mountain
5459,Tires,Yes,Mountain
5460,Jerseys,Yes,Road
5461,Jerseys,Yes,Touring
5462,Jerseys,No,Road
5463,Tires,Yes,Standard
5464,Road Bikes,Yes,Standard
5465,Road Bikes,Yes,Touring
5466,Mountain Bikes,Yes,Mountain
5467,Helmets,Yes,Road
5468,Mountain Bikes,No,Standard
5469,Road Bikes,No,Mountain
5470,Road Bikes,Yes,Standard
5471,Jerseys,Yes,Mountain
5472,Tires,Yes,Standard
5473,Mountain Bikes,No,Standard
5474,Tires,Yes,Touring
5475,Tires,No,Road
5476,Helmets,No,Standard
5477,Mountain Bikes,Yes,Standard
5478,Mountain Bikes,Yes,Standard
5479,Jerseys,No,Mountain
5480,Road Bikes,No,Touring
5481,Road Bikes,No,Mountain
5482,Tires,Yes,Standard
5483,Tires,No,Standard
5484,Road Bikes,No,Road
5485,Tires,Yes,Touring
5486,Tires,Yes,Touring
5487,Mountain Bikes,Yes,Touring
5488,Helmets,Yes,Touring
5489,Tires,Yes,Standard
5490,Tires,No,Mountain
5491,Tires,Yes,Road
5492,Road Bikes,Yes,Standard
5493,Mountain Bikes,Yes,Road
5494,Road Bikes,Yes,Touring
5495,Road Bikes,Yes,Mountain
5496,Jerseys,No,Mountain
5497,Road Bikes,Yes,Touring
5498,Tires,No,Standard
5499,Jerseys,Yes,Standard
